Participant ID,ISO2 country code,ISO3,Power Distance,Individualism,Masculinity,Uncertainty Avoidance,Long Term Orientation,Indulgence
p28418,AR,ARG,,,,,,
p28420,AR,ARG,,,,,,
p28423,AR,ARG,,,,,,
p28424,AR,ARG,,,,,,
p28425,AR,ARG,,,,,,
p28426,AR,ARG,,,,,,
p28428,AR,ARG,,,,,,
p28429,AR,ARG,,,,,,
p28431,AR,ARG,,,,,,
p28432,AR,ARG,,,,,,
p28433,AR,ARG,,,,,,
p28434,AR,ARG,,,,,,
p28436,AR,ARG,,,,,,
p28438,AR,ARG,,,,,,
p28439,AR,ARG,,,,,,
p28442,AR,ARG,,,,,,
p28443,AR,ARG,,,,,,
p28444,AR,ARG,,,,,,
p28446,AR,ARG,,,,,,
p28448,AR,ARG,,,,,,
p28450,AR,ARG,,,,,,
p28451,AR,ARG,,,,,,
p28452,AR,ARG,,,,,,
p28453,AR,ARG,,,,,,
p28455,AR,ARG,,,,,,
p28457,AR,ARG,,,,,,
p28463,AR,ARG,,,,,,
p28467,AR,ARG,,,,,,
p28469,AR,ARG,,,,,,
p28470,AR,ARG,,,,,,
p28471,AR,ARG,,,,,,
p28473,AR,ARG,,,,,,
p28476,AR,ARG,,,,,,
p28480,AR,ARG,,,,,,
p28481,AR,ARG,,,,,,
p28483,AR,ARG,,,,,,
p28486,AR,ARG,,,,,,
p28487,AR,ARG,,,,,,
p28488,AR,ARG,,,,,,
p28489,AR,ARG,,,,,,
p28490,AR,ARG,,,,,,
p28491,AR,ARG,,,,,,
p28492,AR,ARG,,,,,,
p28497,AR,ARG,,,,,,
p28498,AR,ARG,,,,,,
p28503,AR,ARG,,,,,,
p28507,AR,ARG,,,,,,
p28508,AR,ARG,,,,,,
p28512,AR,ARG,,,,,,
p28513,AR,ARG,,,,,,
p28514,AR,ARG,,,,,,
p28515,AR,ARG,,,,,,
p28517,AR,ARG,,,,,,
p28519,AR,ARG,,,,,,
p28521,AR,ARG,,,,,,
p28523,AR,ARG,,,,,,
p28524,AR,ARG,,,,,,
p28529,AR,ARG,,,,,,
p28532,AR,ARG,,,,,,
p28533,AR,ARG,,,,,,
p28534,AR,ARG,,,,,,
p28535,AR,ARG,,,,,,
p28536,AR,ARG,,,,,,
p28542,AR,ARG,,,,,,
p28547,AR,ARG,,,,,,
p28548,AR,ARG,,,,,,
p28549,AR,ARG,,,,,,
p28550,AR,ARG,,,,,,
p28553,AR,ARG,,,,,,
p28557,AR,ARG,,,,,,
p28559,AR,ARG,,,,,,
p28565,AR,ARG,,,,,,
p28569,AR,ARG,,,,,,
p28573,AR,ARG,,,,,,
p28574,AR,ARG,,,,,,
p28577,AR,ARG,,,,,,
p28579,AR,ARG,,,,,,
p28580,AR,ARG,,,,,,
p28581,AR,ARG,,,,,,
p28583,AR,ARG,,,,,,
p28585,AR,ARG,,,,,,
p28586,AR,ARG,,,,,,
p28588,AR,ARG,,,,,,
p28592,AR,ARG,,,,,,
p28593,AR,ARG,,,,,,
p28594,AR,ARG,,,,,,
p28596,AR,ARG,,,,,,
p28597,AR,ARG,,,,,,
p28600,AR,ARG,,,,,,
p28604,AR,ARG,,,,,,
p28607,AR,ARG,,,,,,
p28610,AR,ARG,,,,,,
p28612,AR,ARG,,,,,,
p28614,AR,ARG,,,,,,
p28615,AR,ARG,,,,,,
p28616,AR,ARG,,,,,,
p28619,AR,ARG,,,,,,
p28620,AR,ARG,,,,,,
p28628,AR,ARG,,,,,,
p28629,AR,ARG,,,,,,
p28631,AR,ARG,,,,,,
p28634,AR,ARG,,,,,,
p28636,AR,ARG,,,,,,
p28637,AR,ARG,,,,,,
p28643,AR,ARG,,,,,,
p28644,AR,ARG,,,,,,
p28649,AR,ARG,,,,,,
p28653,AR,ARG,,,,,,
p28657,AR,ARG,,,,,,
p28658,AR,ARG,,,,,,
p28660,AR,ARG,,,,,,
p28678,AR,ARG,,,,,,
p28680,AR,ARG,,,,,,
p28681,AR,ARG,,,,,,
p28684,AR,ARG,,,,,,
p28687,AR,ARG,,,,,,
p28693,AR,ARG,,,,,,
p28696,AR,ARG,,,,,,
p28702,AR,ARG,,,,,,
p28704,AR,ARG,,,,,,
p28705,AR,ARG,,,,,,
p28708,AR,ARG,,,,,,
p28709,AR,ARG,,,,,,
p28713,AR,ARG,,,,,,
p28721,AR,ARG,,,,,,
p28724,AR,ARG,,,,,,
p28729,AR,ARG,,,,,,
p28730,AR,ARG,,,,,,
p28732,AR,ARG,,,,,,
p28735,AR,ARG,,,,,,
p28737,AR,ARG,,,,,,
p28739,AR,ARG,,,,,,
p28741,AR,ARG,,,,,,
p28742,AR,ARG,,,,,,
p28744,AR,ARG,,,,,,
p28746,AR,ARG,,,,,,
p28748,AR,ARG,,,,,,
p28752,AR,ARG,,,,,,
p28763,AR,ARG,,,,,,
p28764,AR,ARG,,,,,,
p28766,AR,ARG,,,,,,
p28771,AR,ARG,,,,,,
p28772,AR,ARG,,,,,,
p28773,AR,ARG,,,,,,
p28775,AR,ARG,,,,,,
p28777,AR,ARG,,,,,,
p28778,AR,ARG,,,,,,
p28783,AR,ARG,,,,,,
p28785,AR,ARG,,,,,,
p28789,AR,ARG,,,,,,
p28793,AR,ARG,,,,,,
p28797,AR,ARG,,,,,,
p28800,AR,ARG,,,,,,
p28808,AR,ARG,,,,,,
p28809,AR,ARG,,,,,,
p28811,AR,ARG,,,,,,
p28825,AR,ARG,,,,,,
p28827,AR,ARG,,,,,,
p28832,AR,ARG,,,,,,
p28842,AR,ARG,,,,,,
p28848,AR,ARG,,,,,,
p28849,AR,ARG,,,,,,
p28853,AR,ARG,,,,,,
p28854,AR,ARG,,,,,,
p28855,AR,ARG,,,,,,
p28858,AR,ARG,,,,,,
p28860,AR,ARG,,,,,,
p28863,AR,ARG,,,,,,
p28864,AR,ARG,,,,,,
p28869,AR,ARG,,,,,,
p28881,AR,ARG,,,,,,
p28882,AR,ARG,,,,,,
p28893,AR,ARG,,,,,,
p28894,AR,ARG,,,,,,
p28896,AR,ARG,,,,,,
p28898,AR,ARG,,,,,,
p28909,AR,ARG,,,,,,
p28920,AR,ARG,,,,,,
p28921,AR,ARG,,,,,,
p28923,AR,ARG,,,,,,
p28925,AR,ARG,,,,,,
p28926,AR,ARG,,,,,,
p28930,AR,ARG,,,,,,
p28938,AR,ARG,,,,,,
p28940,AR,ARG,,,,,,
p28947,AR,ARG,,,,,,
p28949,AR,ARG,,,,,,
p28953,AR,ARG,,,,,,
p28954,AR,ARG,,,,,,
p28961,AR,ARG,,,,,,
p28962,AR,ARG,,,,,,
p28964,AR,ARG,,,,,,
p28965,AR,ARG,,,,,,
p28967,AR,ARG,,,,,,
p28971,AR,ARG,,,,,,
p28975,AR,ARG,,,,,,
p28978,AR,ARG,,,,,,
p28980,AR,ARG,,,,,,
p28982,AR,ARG,,,,,,
p28983,AR,ARG,,,,,,
p28985,AR,ARG,,,,,,
p28991,AR,ARG,,,,,,
p29001,AR,ARG,,,,,,
p29002,AR,ARG,,,,,,
p29004,AR,ARG,,,,,,
p29005,AR,ARG,,,,,,
p29022,AR,ARG,,,,,,
p29027,AR,ARG,,,,,,
p29028,AR,ARG,,,,,,
p29030,AR,ARG,,,,,,
p29034,AR,ARG,,,,,,
p29035,AR,ARG,,,,,,
p29038,AR,ARG,,,,,,
p29039,AR,ARG,,,,,,
p29041,AR,ARG,,,,,,
p29042,AR,ARG,,,,,,
p29043,AR,ARG,,,,,,
p29045,AR,ARG,,,,,,
p29046,AR,ARG,,,,,,
p29047,AR,ARG,,,,,,
p29049,AR,ARG,,,,,,
p29050,AR,ARG,,,,,,
p29051,AR,ARG,,,,,,
p29052,AR,ARG,,,,,,
p29055,AR,ARG,,,,,,
p29060,AR,ARG,,,,,,
p29067,AR,ARG,,,,,,
p29071,AR,ARG,,,,,,
p29072,AR,ARG,,,,,,
p29073,AR,ARG,,,,,,
p29074,AR,ARG,,,,,,
p29075,AR,ARG,,,,,,
p29076,AR,ARG,,,,,,
p29078,AR,ARG,,,,,,
p29080,AR,ARG,,,,,,
p29082,AR,ARG,,,,,,
p29089,AR,ARG,,,,,,
p29097,AR,ARG,,,,,,
p29103,AR,ARG,,,,,,
p29106,AR,ARG,,,,,,
p29108,AR,ARG,,,,,,
p29111,AR,ARG,,,,,,
p29112,AR,ARG,,,,,,
p29117,AR,ARG,,,,,,
p29121,AR,ARG,,,,,,
p29122,AR,ARG,,,,,,
p29124,AR,ARG,,,,,,
p29990,AR,ARG,,,,,,
p29995,AR,ARG,,,,,,
p29996,AR,ARG,,,,,,
p29997,AR,ARG,,,,,,
p29998,AR,ARG,,,,,,
p30003,AR,ARG,,,,,,
p30006,AR,ARG,,,,,,
p30007,AR,ARG,,,,,,
p30011,AR,ARG,,,,,,
p30022,AR,ARG,,,,,,
p30024,AR,ARG,,,,,,
p30025,AR,ARG,,,,,,
p30027,AR,ARG,,,,,,
p30029,AR,ARG,,,,,,
p30043,AR,ARG,,,,,,
p30044,AR,ARG,,,,,,
p30045,AR,ARG,,,,,,
p30047,AR,ARG,,,,,,
p30048,AR,ARG,,,,,,
p30051,AR,ARG,,,,,,
p30054,AR,ARG,,,,,,
p30060,AR,ARG,,,,,,
p30061,AR,ARG,,,,,,
p30065,AR,ARG,,,,,,
p30076,AR,ARG,,,,,,
p30077,AR,ARG,,,,,,
p30080,AR,ARG,,,,,,
p30082,AR,ARG,,,,,,
p30083,AR,ARG,,,,,,
p30087,AR,ARG,,,,,,
p30098,AR,ARG,,,,,,
p30102,AR,ARG,,,,,,
p30106,AR,ARG,,,,,,
p30107,AR,ARG,,,,,,
p30109,AR,ARG,,,,,,
p30110,AR,ARG,,,,,,
p30115,AR,ARG,,,,,,
p30116,AR,ARG,,,,,,
p30128,AR,ARG,,,,,,
p30130,AR,ARG,,,,,,
p30133,AR,ARG,,,,,,
p30143,AR,ARG,,,,,,
p30150,AR,ARG,,,,,,
p30164,AR,ARG,,,,,,
p30167,AR,ARG,,,,,,
p30169,AR,ARG,,,,,,
p30171,AR,ARG,,,,,,
p30172,AR,ARG,,,,,,
p30173,AR,ARG,,,,,,
p30177,AR,ARG,,,,,,
p30181,AR,ARG,,,,,,
p30182,AR,ARG,,,,,,
p30188,AR,ARG,,,,,,
p30189,AR,ARG,,,,,,
p30192,AR,ARG,,,,,,
p30195,AR,ARG,,,,,,
p30196,AR,ARG,,,,,,
p30197,AR,ARG,,,,,,
p30198,AR,ARG,,,,,,
p30199,AR,ARG,,,,,,
p30200,AR,ARG,,,,,,
p30202,AR,ARG,,,,,,
p30203,AR,ARG,,,,,,
p1919,AU,AUS,38,90,61,51,21,71
p1920,AU,AUS,38,90,61,51,21,71
p1921,AU,AUS,38,90,61,51,21,71
p1922,AU,AUS,38,90,61,51,21,71
p1923,AU,AUS,38,90,61,51,21,71
p1924,AU,AUS,38,90,61,51,21,71
p1925,AU,AUS,38,90,61,51,21,71
p1926,AU,AUS,38,90,61,51,21,71
p1927,AU,AUS,38,90,61,51,21,71
p1928,AU,AUS,38,90,61,51,21,71
p1929,AU,AUS,38,90,61,51,21,71
p1930,AU,AUS,38,90,61,51,21,71
p1931,AU,AUS,38,90,61,51,21,71
p1932,AU,AUS,38,90,61,51,21,71
p1933,AU,AUS,38,90,61,51,21,71
p1934,AU,AUS,38,90,61,51,21,71
p1935,AU,AUS,38,90,61,51,21,71
p1936,AU,AUS,38,90,61,51,21,71
p1937,AU,AUS,38,90,61,51,21,71
p1938,AU,AUS,38,90,61,51,21,71
p1939,AU,AUS,38,90,61,51,21,71
p1940,AU,AUS,38,90,61,51,21,71
p1941,AU,AUS,38,90,61,51,21,71
p1942,AU,AUS,38,90,61,51,21,71
p1943,AU,AUS,38,90,61,51,21,71
p1944,AU,AUS,38,90,61,51,21,71
p1945,AU,AUS,38,90,61,51,21,71
p1946,AU,AUS,38,90,61,51,21,71
p1947,AU,AUS,38,90,61,51,21,71
p1948,AU,AUS,38,90,61,51,21,71
p1949,AU,AUS,38,90,61,51,21,71
p1950,AU,AUS,38,90,61,51,21,71
p1951,AU,AUS,38,90,61,51,21,71
p1952,AU,AUS,38,90,61,51,21,71
p1953,AU,AUS,38,90,61,51,21,71
p1954,AU,AUS,38,90,61,51,21,71
p1955,AU,AUS,38,90,61,51,21,71
p1956,AU,AUS,38,90,61,51,21,71
p1957,AU,AUS,38,90,61,51,21,71
p1958,AU,AUS,38,90,61,51,21,71
p1959,AU,AUS,38,90,61,51,21,71
p1960,AU,AUS,38,90,61,51,21,71
p1961,AU,AUS,38,90,61,51,21,71
p1962,AU,AUS,38,90,61,51,21,71
p1963,AU,AUS,38,90,61,51,21,71
p1964,AU,AUS,38,90,61,51,21,71
p1965,AU,AUS,38,90,61,51,21,71
p1966,AU,AUS,38,90,61,51,21,71
p1967,AU,AUS,38,90,61,51,21,71
p1968,AU,AUS,38,90,61,51,21,71
p1969,AU,AUS,38,90,61,51,21,71
p1970,AU,AUS,38,90,61,51,21,71
p1971,AU,AUS,38,90,61,51,21,71
p1972,AU,AUS,38,90,61,51,21,71
p1973,AU,AUS,38,90,61,51,21,71
p1974,AU,AUS,38,90,61,51,21,71
p1975,AU,AUS,38,90,61,51,21,71
p1976,AU,AUS,38,90,61,51,21,71
p1977,AU,AUS,38,90,61,51,21,71
p1978,AU,AUS,38,90,61,51,21,71
p1979,AU,AUS,38,90,61,51,21,71
p1980,AU,AUS,38,90,61,51,21,71
p1981,AU,AUS,38,90,61,51,21,71
p1982,AU,AUS,38,90,61,51,21,71
p1983,AU,AUS,38,90,61,51,21,71
p1984,AU,AUS,38,90,61,51,21,71
p1985,AU,AUS,38,90,61,51,21,71
p1986,AU,AUS,38,90,61,51,21,71
p1987,AU,AUS,38,90,61,51,21,71
p1988,AU,AUS,38,90,61,51,21,71
p1989,AU,AUS,38,90,61,51,21,71
p1990,AU,AUS,38,90,61,51,21,71
p1991,AU,AUS,38,90,61,51,21,71
p1992,AU,AUS,38,90,61,51,21,71
p1993,AU,AUS,38,90,61,51,21,71
p1994,AU,AUS,38,90,61,51,21,71
p1995,AU,AUS,38,90,61,51,21,71
p1996,AU,AUS,38,90,61,51,21,71
p1997,AU,AUS,38,90,61,51,21,71
p1998,AU,AUS,38,90,61,51,21,71
p1999,AU,AUS,38,90,61,51,21,71
p2000,AU,AUS,38,90,61,51,21,71
p2001,AU,AUS,38,90,61,51,21,71
p2002,AU,AUS,38,90,61,51,21,71
p2003,AU,AUS,38,90,61,51,21,71
p2004,AU,AUS,38,90,61,51,21,71
p2005,AU,AUS,38,90,61,51,21,71
p2006,AU,AUS,38,90,61,51,21,71
p2007,AU,AUS,38,90,61,51,21,71
p2008,AU,AUS,38,90,61,51,21,71
p2009,AU,AUS,38,90,61,51,21,71
p2010,AU,AUS,38,90,61,51,21,71
p2011,AU,AUS,38,90,61,51,21,71
p2012,AU,AUS,38,90,61,51,21,71
p2013,AU,AUS,38,90,61,51,21,71
p2014,AU,AUS,38,90,61,51,21,71
p2015,AU,AUS,38,90,61,51,21,71
p2016,AU,AUS,38,90,61,51,21,71
p2017,AU,AUS,38,90,61,51,21,71
p2018,AU,AUS,38,90,61,51,21,71
p2019,AU,AUS,38,90,61,51,21,71
p2020,AU,AUS,38,90,61,51,21,71
p2021,AU,AUS,38,90,61,51,21,71
p2022,AU,AUS,38,90,61,51,21,71
p2023,AU,AUS,38,90,61,51,21,71
p2024,AU,AUS,38,90,61,51,21,71
p2025,AU,AUS,38,90,61,51,21,71
p2026,AU,AUS,38,90,61,51,21,71
p2027,AU,AUS,38,90,61,51,21,71
p2028,AU,AUS,38,90,61,51,21,71
p2029,AU,AUS,38,90,61,51,21,71
p2030,AU,AUS,38,90,61,51,21,71
p2031,AU,AUS,38,90,61,51,21,71
p2032,AU,AUS,38,90,61,51,21,71
p2033,AU,AUS,38,90,61,51,21,71
p2034,AU,AUS,38,90,61,51,21,71
p2035,AU,AUS,38,90,61,51,21,71
p2036,AU,AUS,38,90,61,51,21,71
p2037,AU,AUS,38,90,61,51,21,71
p2038,AU,AUS,38,90,61,51,21,71
p2039,AU,AUS,38,90,61,51,21,71
p2040,AU,AUS,38,90,61,51,21,71
p2041,AU,AUS,38,90,61,51,21,71
p2042,AU,AUS,38,90,61,51,21,71
p2043,AU,AUS,38,90,61,51,21,71
p2044,AU,AUS,38,90,61,51,21,71
p2045,AU,AUS,38,90,61,51,21,71
p2046,AU,AUS,38,90,61,51,21,71
p2047,AU,AUS,38,90,61,51,21,71
p2048,AU,AUS,38,90,61,51,21,71
p2049,AU,AUS,38,90,61,51,21,71
p2050,AU,AUS,38,90,61,51,21,71
p2051,AU,AUS,38,90,61,51,21,71
p2052,AU,AUS,38,90,61,51,21,71
p2053,AU,AUS,38,90,61,51,21,71
p2054,AU,AUS,38,90,61,51,21,71
p2055,AU,AUS,38,90,61,51,21,71
p2056,AU,AUS,38,90,61,51,21,71
p2057,AU,AUS,38,90,61,51,21,71
p2058,AU,AUS,38,90,61,51,21,71
p2059,AU,AUS,38,90,61,51,21,71
p2060,AU,AUS,38,90,61,51,21,71
p2061,AU,AUS,38,90,61,51,21,71
p2062,AU,AUS,38,90,61,51,21,71
p2063,AU,AUS,38,90,61,51,21,71
p2064,AU,AUS,38,90,61,51,21,71
p2065,AU,AUS,38,90,61,51,21,71
p2066,AU,AUS,38,90,61,51,21,71
p2067,AU,AUS,38,90,61,51,21,71
p2068,AU,AUS,38,90,61,51,21,71
p2069,AU,AUS,38,90,61,51,21,71
p2070,AU,AUS,38,90,61,51,21,71
p2071,AU,AUS,38,90,61,51,21,71
p2072,AU,AUS,38,90,61,51,21,71
p2073,AU,AUS,38,90,61,51,21,71
p2074,AU,AUS,38,90,61,51,21,71
p2075,AU,AUS,38,90,61,51,21,71
p2076,AU,AUS,38,90,61,51,21,71
p2077,AU,AUS,38,90,61,51,21,71
p2078,AU,AUS,38,90,61,51,21,71
p2079,AU,AUS,38,90,61,51,21,71
p2080,AU,AUS,38,90,61,51,21,71
p2081,AU,AUS,38,90,61,51,21,71
p2082,AU,AUS,38,90,61,51,21,71
p2083,AU,AUS,38,90,61,51,21,71
p2084,AU,AUS,38,90,61,51,21,71
p2085,AU,AUS,38,90,61,51,21,71
p2086,AU,AUS,38,90,61,51,21,71
p2087,AU,AUS,38,90,61,51,21,71
p2088,AU,AUS,38,90,61,51,21,71
p2089,AU,AUS,38,90,61,51,21,71
p2090,AU,AUS,38,90,61,51,21,71
p2091,AU,AUS,38,90,61,51,21,71
p2092,AU,AUS,38,90,61,51,21,71
p2093,AU,AUS,38,90,61,51,21,71
p2094,AU,AUS,38,90,61,51,21,71
p2095,AU,AUS,38,90,61,51,21,71
p2096,AU,AUS,38,90,61,51,21,71
p2097,AU,AUS,38,90,61,51,21,71
p2098,AU,AUS,38,90,61,51,21,71
p2099,AU,AUS,38,90,61,51,21,71
p2100,AU,AUS,38,90,61,51,21,71
p2101,AU,AUS,38,90,61,51,21,71
p2102,AU,AUS,38,90,61,51,21,71
p2103,AU,AUS,38,90,61,51,21,71
p2104,AU,AUS,38,90,61,51,21,71
p2105,AU,AUS,38,90,61,51,21,71
p2106,AU,AUS,38,90,61,51,21,71
p2107,AU,AUS,38,90,61,51,21,71
p2108,AU,AUS,38,90,61,51,21,71
p2109,AU,AUS,38,90,61,51,21,71
p2110,AU,AUS,38,90,61,51,21,71
p2111,AU,AUS,38,90,61,51,21,71
p2112,AU,AUS,38,90,61,51,21,71
p2113,AU,AUS,38,90,61,51,21,71
p2114,AU,AUS,38,90,61,51,21,71
p2115,AU,AUS,38,90,61,51,21,71
p2116,AU,AUS,38,90,61,51,21,71
p2117,AU,AUS,38,90,61,51,21,71
p2118,AU,AUS,38,90,61,51,21,71
p2119,AU,AUS,38,90,61,51,21,71
p2120,AU,AUS,38,90,61,51,21,71
p2121,AU,AUS,38,90,61,51,21,71
p2122,AU,AUS,38,90,61,51,21,71
p2123,AU,AUS,38,90,61,51,21,71
p2124,AU,AUS,38,90,61,51,21,71
p2125,AU,AUS,38,90,61,51,21,71
p2126,AU,AUS,38,90,61,51,21,71
p2127,AU,AUS,38,90,61,51,21,71
p2128,AU,AUS,38,90,61,51,21,71
p2129,AU,AUS,38,90,61,51,21,71
p2130,AU,AUS,38,90,61,51,21,71
p2131,AU,AUS,38,90,61,51,21,71
p2132,AU,AUS,38,90,61,51,21,71
p2133,AU,AUS,38,90,61,51,21,71
p2134,AU,AUS,38,90,61,51,21,71
p2135,AU,AUS,38,90,61,51,21,71
p2136,AU,AUS,38,90,61,51,21,71
p2137,AU,AUS,38,90,61,51,21,71
p2138,AU,AUS,38,90,61,51,21,71
p2139,AU,AUS,38,90,61,51,21,71
p2140,AU,AUS,38,90,61,51,21,71
p2141,AU,AUS,38,90,61,51,21,71
p2142,AU,AUS,38,90,61,51,21,71
p2143,AU,AUS,38,90,61,51,21,71
p2144,AU,AUS,38,90,61,51,21,71
p2145,AU,AUS,38,90,61,51,21,71
p2146,AU,AUS,38,90,61,51,21,71
p2147,AU,AUS,38,90,61,51,21,71
p2148,AU,AUS,38,90,61,51,21,71
p2149,AU,AUS,38,90,61,51,21,71
p2150,AU,AUS,38,90,61,51,21,71
p2151,AU,AUS,38,90,61,51,21,71
p2152,AU,AUS,38,90,61,51,21,71
p2153,AU,AUS,38,90,61,51,21,71
p2154,AU,AUS,38,90,61,51,21,71
p2155,AU,AUS,38,90,61,51,21,71
p2156,AU,AUS,38,90,61,51,21,71
p2157,AU,AUS,38,90,61,51,21,71
p2158,AU,AUS,38,90,61,51,21,71
p2159,AU,AUS,38,90,61,51,21,71
p2160,AU,AUS,38,90,61,51,21,71
p2161,AU,AUS,38,90,61,51,21,71
p2162,AU,AUS,38,90,61,51,21,71
p2163,AU,AUS,38,90,61,51,21,71
p2164,AU,AUS,38,90,61,51,21,71
p2165,AU,AUS,38,90,61,51,21,71
p2166,AU,AUS,38,90,61,51,21,71
p2167,AU,AUS,38,90,61,51,21,71
p2168,AU,AUS,38,90,61,51,21,71
p2169,AU,AUS,38,90,61,51,21,71
p2170,AU,AUS,38,90,61,51,21,71
p2171,AU,AUS,38,90,61,51,21,71
p2172,AU,AUS,38,90,61,51,21,71
p2173,AU,AUS,38,90,61,51,21,71
p2174,AU,AUS,38,90,61,51,21,71
p2175,AU,AUS,38,90,61,51,21,71
p2176,AU,AUS,38,90,61,51,21,71
p2177,AU,AUS,38,90,61,51,21,71
p2178,AU,AUS,38,90,61,51,21,71
p2179,AU,AUS,38,90,61,51,21,71
p2180,AU,AUS,38,90,61,51,21,71
p2181,AU,AUS,38,90,61,51,21,71
p2182,AU,AUS,38,90,61,51,21,71
p2183,AU,AUS,38,90,61,51,21,71
p2184,AU,AUS,38,90,61,51,21,71
p2185,AU,AUS,38,90,61,51,21,71
p2186,AU,AUS,38,90,61,51,21,71
p2187,AU,AUS,38,90,61,51,21,71
p2188,AU,AUS,38,90,61,51,21,71
p2189,AU,AUS,38,90,61,51,21,71
p2190,AU,AUS,38,90,61,51,21,71
p2191,AU,AUS,38,90,61,51,21,71
p2192,AU,AUS,38,90,61,51,21,71
p2193,AU,AUS,38,90,61,51,21,71
p2194,AU,AUS,38,90,61,51,21,71
p2195,AU,AUS,38,90,61,51,21,71
p2196,AU,AUS,38,90,61,51,21,71
p2197,AU,AUS,38,90,61,51,21,71
p2198,AU,AUS,38,90,61,51,21,71
p2199,AU,AUS,38,90,61,51,21,71
p2200,AU,AUS,38,90,61,51,21,71
p2201,AU,AUS,38,90,61,51,21,71
p2202,AU,AUS,38,90,61,51,21,71
p2203,AU,AUS,38,90,61,51,21,71
p2204,AU,AUS,38,90,61,51,21,71
p2205,AU,AUS,38,90,61,51,21,71
p2206,AU,AUS,38,90,61,51,21,71
p2207,AU,AUS,38,90,61,51,21,71
p2208,AU,AUS,38,90,61,51,21,71
p2209,AU,AUS,38,90,61,51,21,71
p2210,AU,AUS,38,90,61,51,21,71
p2211,AU,AUS,38,90,61,51,21,71
p2212,AU,AUS,38,90,61,51,21,71
p2213,AU,AUS,38,90,61,51,21,71
p2214,AU,AUS,38,90,61,51,21,71
p2215,AU,AUS,38,90,61,51,21,71
p2216,AU,AUS,38,90,61,51,21,71
p2217,AU,AUS,38,90,61,51,21,71
p2218,AU,AUS,38,90,61,51,21,71
p2219,AU,AUS,38,90,61,51,21,71
p2220,AU,AUS,38,90,61,51,21,71
p2221,AU,AUS,38,90,61,51,21,71
p2222,AU,AUS,38,90,61,51,21,71
p2223,AU,AUS,38,90,61,51,21,71
p2224,AU,AUS,38,90,61,51,21,71
p2225,AU,AUS,38,90,61,51,21,71
p2226,AU,AUS,38,90,61,51,21,71
p2227,AU,AUS,38,90,61,51,21,71
p2228,AU,AUS,38,90,61,51,21,71
p2229,AU,AUS,38,90,61,51,21,71
p2230,AU,AUS,38,90,61,51,21,71
p2231,AU,AUS,38,90,61,51,21,71
p2232,AU,AUS,38,90,61,51,21,71
p2233,AU,AUS,38,90,61,51,21,71
p2234,AU,AUS,38,90,61,51,21,71
p2235,AU,AUS,38,90,61,51,21,71
p2236,AU,AUS,38,90,61,51,21,71
p2237,AU,AUS,38,90,61,51,21,71
p2238,AU,AUS,38,90,61,51,21,71
p2239,AU,AUS,38,90,61,51,21,71
p2240,AU,AUS,38,90,61,51,21,71
p2241,AU,AUS,38,90,61,51,21,71
p2242,AU,AUS,38,90,61,51,21,71
p2243,AU,AUS,38,90,61,51,21,71
p2244,AU,AUS,38,90,61,51,21,71
p2245,AU,AUS,38,90,61,51,21,71
p2246,AU,AUS,38,90,61,51,21,71
p2247,AU,AUS,38,90,61,51,21,71
p2248,AU,AUS,38,90,61,51,21,71
p2249,AU,AUS,38,90,61,51,21,71
p2250,AU,AUS,38,90,61,51,21,71
p2251,AU,AUS,38,90,61,51,21,71
p2252,AU,AUS,38,90,61,51,21,71
p2253,AU,AUS,38,90,61,51,21,71
p2254,AU,AUS,38,90,61,51,21,71
p2255,AU,AUS,38,90,61,51,21,71
p2256,AU,AUS,38,90,61,51,21,71
p2257,AU,AUS,38,90,61,51,21,71
p2258,AU,AUS,38,90,61,51,21,71
p2259,AU,AUS,38,90,61,51,21,71
p2260,AU,AUS,38,90,61,51,21,71
p2261,AU,AUS,38,90,61,51,21,71
p2262,AU,AUS,38,90,61,51,21,71
p2263,AU,AUS,38,90,61,51,21,71
p2264,AU,AUS,38,90,61,51,21,71
p2265,AU,AUS,38,90,61,51,21,71
p2266,AU,AUS,38,90,61,51,21,71
p2267,AU,AUS,38,90,61,51,21,71
p2268,AU,AUS,38,90,61,51,21,71
p2269,AU,AUS,38,90,61,51,21,71
p2270,AU,AUS,38,90,61,51,21,71
p2271,AU,AUS,38,90,61,51,21,71
p2272,AU,AUS,38,90,61,51,21,71
p2273,AU,AUS,38,90,61,51,21,71
p2274,AU,AUS,38,90,61,51,21,71
p2275,AU,AUS,38,90,61,51,21,71
p2276,AU,AUS,38,90,61,51,21,71
p2277,AU,AUS,38,90,61,51,21,71
p2278,AU,AUS,38,90,61,51,21,71
p2279,AU,AUS,38,90,61,51,21,71
p2280,AU,AUS,38,90,61,51,21,71
p2281,AU,AUS,38,90,61,51,21,71
p2282,AU,AUS,38,90,61,51,21,71
p2283,AU,AUS,38,90,61,51,21,71
p2284,AU,AUS,38,90,61,51,21,71
p2285,AU,AUS,38,90,61,51,21,71
p2286,AU,AUS,38,90,61,51,21,71
p2287,AU,AUS,38,90,61,51,21,71
p2288,AU,AUS,38,90,61,51,21,71
p2289,AU,AUS,38,90,61,51,21,71
p2290,AU,AUS,38,90,61,51,21,71
p2291,AU,AUS,38,90,61,51,21,71
p2292,AU,AUS,38,90,61,51,21,71
p2293,AU,AUS,38,90,61,51,21,71
p2294,AU,AUS,38,90,61,51,21,71
